MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
2355,tt0171227,Diplomatic Siege,1999,3.90,"Action,Thriller"
2356,tt0171363,The Haunting,1999,4.90,"Fantasy,Horror,Mystery"
2357,tt0171576,No Vacancy,1999,5.10,"Comedy,Drama,Romance"
2358,tt0171804,Boys Don't Cry,1999,7.60,"Biography,Crime,Drama"
2359,tt0172396,The End of the Affair,1999,7.10,"Drama,Romance"
2360,tt0172493,"Girl, Interrupted",1999,7.40,"Biography,Drama"
2361,tt0172669,Komodo,1999,4.10,"Horror,Sci-Fi,Thriller"
2362,tt0172726,Light It Up,1999,6.00,"Drama,Thriller"
2363,tt0174204,Simpatico,1999,4.50,"Comedy,Crime,Drama"
2364,tt0174856,The Hurricane,1999,7.60,"Biography,Drama,Sport"
2365,tt0175536,Freeway II: Confessions of a Trickbaby,1999,5.60,"Comedy,Crime,Drama"
2366,tt0175876,Mad Cows,1999,4.00,Comedy
2367,tt0175880,Magnolia,1999,8.00,Drama
2368,tt0176269,Universal Soldier: The Return,1999,4.10,"Action,Sci-Fi"
2369,tt0176426,All the Rage,1999,5.50,"Comedy,Drama"
2370,tt0176948,Love and Action in Chicago,1999,5.00,"Comedy,Drama,Romance"
2371,tt0177746,The Children of the Century,1999,6.50,"Biography,Drama,Romance"
2372,tt0177747,Between Your Legs,1999,6.50,"Drama,Mystery,Romance"
2373,tt0177943,New Blood,1999,5.50,"Action,Thriller"
2374,tt0178704,The Life Before This,1999,6.30,"Action,Crime,Drama"
2375,tt0178997,You're Dead...,1999,5.70,Thriller
2376,tt0179116,But I'm a Cheerleader,1999,6.60,"Comedy,Drama,Romance"
2377,tt0179182,Forever Mine,1999,5.30,"Crime,Drama,Romance"
2378,tt0179769,Dill Scallion,1999,6.40,Comedy
2379,tt0179835,G:MT Greenwich Mean Time,1999,6.90,"Crime,Drama,Music"
2380,tt0180037,Paperback Hero,1999,6.50,"Comedy,Romance"
2381,tt0180316,Women Talking Dirty,1999,6.30,"Comedy,Romance"
2382,tt0181316,Blue Streak,1999,6.30,"Action,Comedy,Crime"
2383,tt0181534,Fanny and Elvis,1999,6.30,Comedy
2384,tt0181830,Solomon & Gaenor,1999,7.00,"Drama,Romance"
2385,tt0181833,The Source: The Story of the Beats and the Beat Generation,1999,7.50,"Biography,Documentary,History"
2386,tt0183392,Last Chance,1999,6.60,Drama
2387,tt0183503,Me Myself I,1999,6.50,"Comedy,Romance"
2388,tt0184526,Gorgeous,1999,6.10,"Action,Comedy,Romance"
2389,tt0185371,House on Haunted Hill,1999,5.60,"Horror,Mystery,Thriller"
2390,tt0185442,Love & Rage,1999,5.30,Drama
2391,tt0187330,M??diterran??es,1999,4.80,"Crime,Drama"
2392,tt0187995,The Intruder,1999,5.00,"Drama,Mystery,Romance"
2393,tt0189584,The Big Kahuna,1999,6.60,"Comedy,Drama"
2394,tt0192194,Julien Donkey-Boy,1999,6.70,"Comedy,Drama"
2395,tt0195630,Dead Silent,1999,4.80,Thriller
2396,tt0196857,Play It to the Bone,1999,5.40,"Comedy,Drama,Sport"
2397,tt0197646,Lush,1999,5.10,"Comedy,Drama"
2398,tt0203503,Five Aces,1999,5.10,"Comedy,Drama"
2399,tt0205000,Deuce Bigalow: Male Gigolo,1999,5.70,"Comedy,Romance"
2400,tt0209055,Janice Beard,1999,6.10,Comedy
2401,tt0209368,Strange Planet,1999,5.80,"Comedy,Romance"
2402,tt0211934,Baadshah,1999,6.90,"Action,Comedy,Crime"
2403,tt0212311,Los lobos de Washington,1999,6.10,"Action,Thriller"
2404,tt0212936,Erskineville Kings,1999,6.40,Drama
2405,tt0214730,Grass,1999,7.30,"Documentary,History"
2406,tt0216386,Volav??runt,1999,5.80,Drama
2407,tt0216749,Femmes enrag??es,1999,7.30,\N
2408,tt0220095,Thicker Than Water,1999,4.90,Drama
2409,tt0229625,One More Kiss,1999,6.40,"Drama,Romance"
2410,tt0232611,Second Skin,1999,6.50,"Drama,Romance"
2411,tt0233691,Faeries,1999,5.80,"Adventure,Animation,Family"
2412,tt0243604,This Is Not an Exit: The Fictional World of Bret Easton Ellis,1999,5.90,Documentary
2413,tt0247279,The Democratic Promise,1999,5.20,\N
2414,tt0120630,Chicken Run,2000,7.00,"Adventure,Animation,Comedy"
2415,tt0120753,The Million Dollar Hotel,2000,5.90,"Drama,Mystery,Thriller"
2416,tt0120755,Mission: Impossible II,2000,6.10,"Action,Adventure,Thriller"
2417,tt0120903,X-Men,2000,7.40,"Action,Adventure,Sci-Fi"
2418,tt0120913,Titan A.E.,2000,6.60,"Action,Adventure,Animation"
2419,tt0120917,The Emperor's New Groove,2000,7.30,"Adventure,Animation,Comedy"
2420,tt0122459,Return to Me,2000,6.90,"Comedy,Drama,Romance"
2421,tt0123003,Bruno,2000,6.20,"Comedy,Drama"
2422,tt0132910,The Crow: Salvation,2000,5.00,"Action,Crime,Fantasy"
2423,tt0134084,Scream 3,2000,5.50,"Horror,Mystery"
2424,tt0134630,Duets,2000,6.00,"Comedy,Drama,Music"
2425,tt0134847,Pitch Black,2000,7.10,"Horror,Sci-Fi"
2426,tt0134983,Supernova,2000,4.80,"Horror,Sci-Fi,Thriller"
2427,tt0138353,Cement,2000,6.50,"Crime,Drama"
2428,tt0138749,The Road to El Dorado,2000,6.90,"Adventure,Animation,Comedy"
2429,tt0138946,The Yards,2000,6.40,"Crime,Drama,Romance"
2430,tt0141926,U-571,2000,6.60,"Action,War"
2431,tt0144084,American Psycho,2000,7.60,"Crime,Drama"
2432,tt0144142,Committed,2000,5.20,"Comedy,Drama"
2433,tt0144528,Nutty Professor II: The Klumps,2000,4.40,"Comedy,Romance,Sci-Fi"
2434,tt0144608,Sinbad: Beyond the Veil of Mists,2000,5.30,"Action,Animation"
2435,tt0146309,Thirteen Days,2000,7.30,"Drama,History,Thriller"
2436,tt0146882,High Fidelity,2000,7.50,"Comedy,Drama,Music"
2437,tt0146984,The Legend of Bagger Vance,2000,6.70,"Drama,Fantasy,Sport"
2438,tt0149367,Where the Money Is,2000,6.30,"Comedy,Crime,Drama"
2439,tt0149624,All the Pretty Horses,2000,5.80,"Drama,Romance,Western"
2440,tt0151150,Josh,2000,6.20,"Action,Drama,Musical"
2441,tt0153464,Up at the Villa,2000,6.00,"Drama,Romance"
2442,tt0155754,I'll Remember April,2000,6.40,"Drama,Family,War"
2443,tt0156741,Apartment 12,2000,5.00,"Comedy,Romance"
2444,tt0156812,My Dog Skip,2000,7.00,"Comedy,Drama,Family"
2445,tt0156841,The Next Best Thing,2000,4.70,"Comedy,Drama,Romance"
2446,tt0158033,Nora,2000,6.10,"Biography,Drama"
2447,tt0159291,Attention Shoppers,2000,5.10,Comedy
2448,tt0160009,The Art of War,2000,5.70,"Action,Adventure,Crime"
2449,tt0160127,Charlie's Angels,2000,5.50,"Action,Adventure,Comedy"
2450,tt0160182,Desperate But Not Serious,2000,4.30,Comedy
2451,tt0160434,Housebound,2000,4.40,Thriller
2452,tt0160484,Lost Souls,2000,4.80,"Drama,Horror,Thriller"
2453,tt0160495,Luckytown,2000,4.70,"Crime,Drama,Mystery"
2454,tt0160547,More Dogs Than Bones,2000,4.90,"Comedy,Drama"
2455,tt0160611,Ordinary Decent Criminal,2000,6.40,"Comedy,Crime"
2456,tt0160644,Passion of Mind,2000,5.60,"Drama,Mystery,Romance"
2457,tt0161081,What Lies Beneath,2000,6.60,"Drama,Fantasy,Horror"
2458,tt0162222,Cast Away,2000,7.80,"Adventure,Drama,Romance"
2459,tt0162650,Shaft,2000,5.90,"Action,Crime,Thriller"
2460,tt0162711,Trixie,2000,5.00,"Comedy,Crime,Mystery"
2461,tt0162983,Hanging Up,2000,4.80,"Comedy,Drama"
2462,tt0163080,The Magic Pudding,2000,5.90,"Animation,Family"
2463,tt0163978,The Beach,2000,6.60,"Adventure,Drama,Romance"
2464,tt0163983,Bless the Child,2000,5.10,"Crime,Drama,Horror"
2465,tt0164052,Hollow Man,2000,5.70,"Action,Horror,Sci-Fi"
2466,tt0165800,The Giving Tree,2000,4.10,"Drama,Thriller"
2467,tt0165929,Romeo Must Die,2000,6.10,"Action,Crime,Thriller"
2468,tt0168629,Dancer in the Dark,2000,8.00,"Crime,Drama,Musical"
2469,tt0170016,How the Grinch Stole Christmas,2000,6.10,"Comedy,Family,Fantasy"
2470,tt0170452,Prince of Central Park,2000,5.20,"Action,Adventure,Drama"
2471,tt0170691,Tigerland,2000,7.00,"Drama,War"
2472,tt0171356,Gun Shy,2000,5.70,"Comedy,Crime,Romance"
2473,tt0171359,Hamlet,2000,6.00,"Drama,Romance,Thriller"
2474,tt0171433,Keeping the Faith,2000,6.40,"Comedy,Drama,Romance"
2475,tt0171580,Nurse Betty,2000,6.20,"Comedy,Crime,Drama"
2476,tt0172495,Gladiator,2000,8.50,"Action,Adventure,Drama"
2477,tt0172632,Joe Gould's Secret,2000,6.60,Drama
2478,tt0173716,Cecil B. DeMented,2000,6.20,"Comedy,Crime,Thriller"
2479,tt0173999,The Magic of Marciano,2000,6.50,Drama
2480,tt0174336,Whipped,2000,4.40,"Comedy,Romance"
2481,tt0174480,Autumn in New York,2000,5.50,"Drama,Romance"
2482,tt0175142,Scary Movie,2000,6.20,Comedy
2483,tt0176783,Gossip,2000,5.90,"Drama,Mystery,Thriller"
2484,tt0177068,Once in the Life,2000,5.30,"Crime,Drama"
2485,tt0177845,Hotel Splendide,2000,6.50,Comedy
2486,tt0177888,King of the Jungle,2000,6.10,"Crime,Drama,Thriller"
2487,tt0177971,The Perfect Storm,2000,6.40,"Action,Adventure,Drama"
2488,tt0178050,Sunset Strip,2000,5.60,"Comedy,Drama"
2489,tt0179443,Rancid Aluminum,2000,3.50,"Comedy,Crime,Drama"
2490,tt0179473,"South of Heaven, West of Hell",2000,4.20,"Drama,Western"
2491,tt0179861,Icebreaker,2000,4.00,"Action,Drama"
2492,tt0180073,Quills,2000,7.30,"Biography,Drama"
2493,tt0180093,Requiem for a Dream,2000,8.30,Drama
2494,tt0181151,What Planet Are You From?,2000,5.60,"Comedy,Sci-Fi"
2495,tt0181536,Finding Forrester,2000,7.30,Drama
2496,tt0181836,The Specials,2000,6.00,"Action,Comedy,Fantasy"
2497,tt0181865,Traffic,2000,7.60,"Crime,Drama,Thriller"
2498,tt0181875,Almost Famous,2000,7.90,"Adventure,Comedy,Drama"
2499,tt0181984,Boiler Room,2000,7.00,"Crime,Drama,Thriller"
2500,tt0182295,Love's Labour's Lost,2000,6.10,"Comedy,Musical,Romance"
2501,tt0183423,Love Beat the Hell Outta Me,2000,3.80,Drama
2502,tt0183505,"Me, Myself & Irene",2000,6.60,Comedy
2503,tt0183523,Mission to Mars,2000,5.60,"Adventure,Sci-Fi,Thriller"
2504,tt0183550,My Mother Frank,2000,6.60,"Comedy,Drama,Romance"
2505,tt0183659,Pollock,2000,7.00,"Biography,Drama"
2506,tt0184858,Reindeer Games,2000,5.70,"Action,Adventure,Crime"
2507,tt0184894,Shanghai Noon,2000,6.60,"Action,Adventure,Comedy"
2508,tt0185007,Whispers: An Elephant's Tale,2000,5.20,Family
2509,tt0185014,Wonder Boys,2000,7.40,"Comedy,Drama"
2510,tt0185183,Battlefield Earth,2000,2.40,"Action,Adventure,Sci-Fi"
2511,tt0185431,Little Nicky,2000,5.30,"Comedy,Fantasy"
2512,tt0186045,Drowning Mona,2000,5.60,"Comedy,Crime,Mystery"
2513,tt0186151,Frequency,2000,7.40,"Crime,Drama,Mystery"
2514,tt0186894,Bounce,2000,5.70,"Drama,Romance"
2515,tt0186975,Down to You,2000,4.90,"Comedy,Drama,Romance"
2516,tt0187078,Gone in Sixty Seconds,2000,6.50,"Action,Crime,Thriller"
2517,tt0187393,The Patriot,2000,7.20,"Action,Drama,History"
2518,tt0187847,Fear of Fiction,2000,6.60,Drama
2519,tt0189456,Cut,2000,4.20,"Comedy,Horror,Mystery"
2520,tt0189998,Shadow of the Vampire,2000,6.90,"Drama,Horror"
2521,tt0190138,The Whole Nine Yards,2000,6.70,"Comedy,Crime"
2522,tt0190346,The Dancer,2000,5.80,Drama
2523,tt0190590,"O Brother, Where Art Thou?",2000,7.80,"Adventure,Comedy,Crime"
2524,tt0190736,Sand,2000,4.50,Drama
2525,tt0190861,Vatel,2000,6.60,"Biography,Drama,Romance"
2526,tt0190865,Vertical Limit,2000,5.90,"Action,Adventure,Drama"
2527,tt0191037,Circus,2000,5.70,"Crime,Drama,Thriller"
2528,tt0191397,The Replacements,2000,6.50,"Comedy,Sport"
2529,tt0191636,The Widow of Saint-Pierre,2000,7.30,"Drama,History,Romance"
2530,tt0191754,28 Days,2000,6.00,"Comedy,Drama"
2531,tt0191996,Essex Boys,2000,6.10,"Crime,Thriller"
2532,tt0192255,The Little Vampire,2000,5.80,"Adventure,Comedy,Family"
2533,tt0192455,Picking Up the Pieces,2000,4.70,"Comedy,Fantasy"
2534,tt0192614,The Skulls,2000,5.60,"Action,Crime,Drama"
2535,tt0194218,Panic,2000,6.80,"Comedy,Crime,Drama"
2536,tt0194368,Chain of Fools,2000,6.10,"Comedy,Crime"
2537,tt0195685,Erin Brockovich,2000,7.30,"Biography,Drama"
2538,tt0195714,Final Destination,2000,6.70,"Horror,Thriller"
2539,tt0195778,Here on Earth,2000,5.10,"Drama,Romance"
2540,tt0195944,Newsbreak,2000,4.30,"Action,Drama"
2541,tt0195945,Next Friday,2000,6.10,Comedy
2542,tt0196216,Small Time Crooks,2000,6.70,"Comedy,Crime"
2543,tt0196223,The Right Temptation,2000,5.40,"Drama,Romance,Thriller"
2544,tt0196723,Forever Lulu,2000,5.70,"Comedy,Drama,Romance"
2545,tt0197072,Escape Under Pressure,2000,3.90,"Action,Thriller"
2546,tt0197311,Boesman and Lena,2000,5.90,Drama
2547,tt0197750,Paranoid,2000,3.90,"Crime,Horror,Thriller"
2548,tt0198021,Where the Heart Is,2000,6.80,"Comedy,Drama,Romance"
2549,tt0198284,After Sex,2000,4.50,"Comedy,Drama,Romance"
2550,tt0198434,The Diver,2000,3.50,Thriller
2551,tt0199314,About Adam,2000,5.90,"Comedy,Romance"
2552,tt0199727,"Love, Honor and Obey",2000,6.50,"Comedy,Crime"
2553,tt0199753,Red Planet,2000,5.70,"Action,Sci-Fi,Thriller"
2554,tt0200472,Beautiful Joe,2000,5.90,"Comedy,Drama"
2555,tt0200550,Coyote Ugly,2000,5.60,"Comedy,Drama,Music"
2556,tt0200669,The Golden Bowl,2000,6.00,"Drama,Romance"
2557,tt0200720,The House of Mirth,2000,7.10,"Drama,Romance"
2558,tt0201726,The Last Producer,2000,4.50,"Comedy,Drama"
2559,tt0201899,A Rumor of Angels,2000,7.10,Drama
2560,tt0201901,Just One Night,2000,5.80,Comedy
2561,tt0202287,Carnivale,2000,5.50,Animation
2562,tt0202677,The Way of the Gun,2000,6.70,"Action,Crime,Drama"
2563,tt0203019,Men of Honor,2000,7.20,"Biography,Drama"
2564,tt0203053,Pilgrim,2000,5.40,"Action,Mystery,Thriller"
2565,tt0203119,Sexy Beast,2000,7.30,"Crime,Drama,Thriller"
2566,tt0203230,You Can Count on Me,2000,7.70,Drama
2567,tt0203540,Greenfingers,2000,6.90,"Comedy,Crime,Romance"
2568,tt0204137,Animal Factory,2000,6.60,"Crime,Drama"
2569,tt0204175,Boys and Girls,2000,5.40,"Comedy,Drama,Romance"
2570,tt0204626,The Watcher,2000,5.30,"Crime,Horror,Mystery"
2571,tt0204761,La fid??lit??,2000,5.80,Drama
2572,tt0204946,Bring It On,2000,6.00,"Comedy,Romance,Sport"
2573,tt0205177,Kevin & Perry Go Large,2000,5.40,"Comedy,Music"
2574,tt0205271,Dr. T & the Women,2000,4.60,"Comedy,Drama,Romance"
2575,tt0205461,Thomas and the Magic Railroad,2000,3.80,"Adventure,Comedy,Drama"
2576,tt0205936,Five Seconds to Spare,2000,5.60,"Crime,Mystery,Thriller"
2577,tt0206420,Woman on Top,2000,5.30,"Comedy,Fantasy,Romance"
2578,tt0206917,The Man Who Cried,2000,6.20,"Drama,Music,Romance"
2579,tt0207161,Time Share,2000,5.80,"Comedy,Romance"
2580,tt0207201,What Women Want,2000,6.40,"Comedy,Fantasy,Romance"
2581,tt0207337,The Big Thing,2000,4.80,Comedy
2582,tt0207524,How to Kill Your Neighbor's Dog,2000,7.00,"Comedy,Drama"
2583,tt0208003,Big Momma's House,2000,5.10,"Action,Comedy,Crime"
2584,tt0208092,Snatch,2000,8.30,"Comedy,Crime"
2585,tt0208196,Happy Accidents,2000,7.30,"Comedy,Romance"
2586,tt0208298,The Miracle Maker,2000,7.20,"Animation,Biography,Drama"
2587,tt0209144,Memento,2000,8.50,"Mystery,Thriller"
2588,tt0209322,Skipped Parts,2000,6.40,"Comedy,Drama,Romance"
2589,tt0209958,The Cell,2000,6.30,"Horror,Sci-Fi,Thriller"
2590,tt0210065,Gangster No. 1,2000,6.80,"Crime,Drama,Thriller"
2591,tt0210075,Girlfight,2000,6.80,"Drama,Sport"
2592,tt0210217,Pandaemonium,2000,6.60,"Biography,Drama"
2593,tt0210358,Things You Can Tell Just by Looking at Her,2000,6.60,"Drama,Romance"
2594,tt0210382,The Weight of Water,2000,5.90,"Crime,Drama,Mystery"
2595,tt0210567,Beautiful,2000,5.40,"Comedy,Drama"
2596,tt0210584,Bootmen,2000,6.30,"Comedy,Drama,Romance"
2597,tt0210756,In the Weeds,2000,6.20,"Comedy,Romance"
2598,tt0210943,Relative Values,2000,6.50,Comedy
2599,tt0210945,Remember the Titans,2000,7.80,"Biography,Drama,Sport"
2600,tt0211181,102 Dalmatians,2000,4.90,"Adventure,Comedy,Family"
2601,tt0211492,The Luzhin Defence,2000,6.90,"Drama,Romance"
2602,tt0211938,Bait,2000,5.80,"Action,Comedy,Crime"
2603,tt0211941,Beat,2000,5.60,Drama
2604,tt0212338,Meet the Parents,2000,7.00,"Comedy,Romance"
2605,tt0212346,Miss Congeniality,2000,6.20,"Action,Comedy,Crime"
2606,tt0212742,After Alice,2000,5.30,"Crime,Drama,Mystery"
2607,tt0212826,Bread and Roses,2000,7.10,Drama
2608,tt0213890,Mohabbatein,2000,7.10,"Drama,Musical,Romance"
2609,tt0214388,100 Girls,2000,5.90,"Comedy,Romance"
2610,tt0215129,Road Trip,2000,6.50,"Adventure,Comedy"
2611,tt0215545,Bamboozled,2000,6.50,"Comedy,Drama,Music"
2612,tt0216216,The 6th Day,2000,5.90,"Action,Mystery,Sci-Fi"
2613,tt0216279,Wild About Harry,2000,6.10,"Comedy,Drama,Romance"
2614,tt0216625,Code Unknown,2000,7.20,Drama
2615,tt0216772,Turn It Up,2000,4.40,"Action,Crime,Drama"
2616,tt0216799,Harrison's Flowers,2000,7.20,"Drama,Romance,War"
2617,tt0216851,White Water Fury,2000,3.90,Thriller
2618,tt0216911,Most Promising Young Actress,2000,6.10,Comedy
2619,tt0217355,Dancing at the Blue Iguana,2000,5.80,"Drama,Mystery"
2620,tt0217758,Red Letters,2000,5.40,"Crime,Drama"
2621,tt0217869,Unbreakable,2000,7.20,"Drama,Mystery,Sci-Fi"
2622,tt0218141,Deeply,2000,6.00,"Drama,Fantasy,Mystery"
2623,tt0218182,An Everlasting Piece,2000,6.30,Comedy
2624,tt0218616,Some Voices,2000,6.70,"Comedy,Drama"
2625,tt0218800,Two Thousand and None,2000,5.70,"Comedy,Drama"
2626,tt0218967,The Family Man,2000,6.70,"Comedy,Drama,Fantasy"
2627,tt0219653,Dracula 2000,2000,4.90,"Action,Fantasy,Horror"
2628,tt0219699,The Gift,2000,6.70,"Drama,Fantasy,Horror"
2629,tt0219854,The Kid,2000,6.10,"Comedy,Family,Fantasy"
2630,tt0219952,Lucky Numbers,2000,5.00,"Comedy,Crime"
2631,tt0220100,Timecode,2000,6.20,"Drama,Romance"
2632,tt0220399,Drop Back Ten,2000,5.40,"Comedy,Drama"
2633,tt0221069,Chasing Sleep,2000,6.40,"Horror,Mystery,Thriller"
2634,tt0221073,Chopper,2000,7.20,"Biography,Crime,Drama"
2635,tt0221431,The Newcomers,2000,5.00,"Drama,Family"
2636,tt0221889,Beautiful Creatures,2000,5.90,"Comedy,Crime,Drama"
2637,tt0222012,Hey Ram,2000,8.00,"Crime,Drama,History"
2638,tt0222270,Phir Bhi Dil Hai Hindustani,2000,6.30,"Comedy,Drama,Musical"
2639,tt0222293,Possible Worlds,2000,6.90,"Crime,Drama,Mystery"
2640,tt0223897,Pay It Forward,2000,7.20,Drama
2641,tt0223954,The Prime Gig,2000,6.10,Drama
2642,tt0228750,Proof of Life,2000,6.20,"Action,Drama,Thriller"
2643,tt0228786,The Crimson Rivers,2000,6.90,"Crime,Mystery,Thriller"
2644,tt0230030,Bedazzled,2000,6.00,"Comedy,Fantasy"
2645,tt0233954,It Was an Accident,2000,5.90,"Comedy,Drama"
2646,tt0234137,Love & Sex,2000,6.30,"Comedy,Drama,Romance"
2647,tt0234407,Our Song,2000,7.00,Drama
2648,tt0234570,Rat,2000,6.00,"Comedy,Drama,Family"
2649,tt0236027,Flickering Lights,2000,7.70,"Action,Comedy,Crime"
2650,tt0240885,Scottsboro: An American Tragedy,2000,7.70,"Documentary,History"
2651,tt0241303,Chocolat,2000,7.30,"Drama,Romance"
2652,tt0242423,"Dude, Where's My Car?",2000,5.50,"Comedy,Mystery,Sci-Fi"
2653,tt0243168,Cerebro,2000,2.20,\N
2654,tt0245712,Amores Perros,2000,8.10,"Drama,Thriller"
2655,tt0246072,Maze,2000,6.60,"Drama,Romance"
2656,tt0247196,Before Night Falls,2000,7.30,"Biography,Drama,Romance"
2657,tt0249462,Billy Elliot,2000,7.70,"Drama,Music,Romance"
2658,tt0249892,Bad Seed,2000,5.50,"Mystery,Thriller"
2659,tt0249893,The Price of Milk,2000,6.80,"Comedy,Drama,Fantasy"
2660,tt0250403,Globehunters,2000,6.10,"Animation,Family"
2661,tt0250415,Har Dil Jo Pyar Karega...,2000,5.20,"Comedy,Drama,Musical"
2662,tt0251094,Gen-X Cops 2: Metal Mayhem,2000,5.00,"Action,Sci-Fi"
2663,tt0253110,Living It Up,2000,6.10,Comedy
2664,tt0255195,The Goddess of 1967,2000,7.00,"Comedy,Drama,Romance"
2665,tt0257818,The Jolly Boys' Last Stand,2000,5.40,Drama
2666,tt0258291,Wings of Glass,2000,5.80,"Drama,Romance"
2667,tt0258562,Falling Rocks,2000,5.70,"Drama,Thriller"
2668,tt0259442,The Monkey's Mask,2000,5.10,"Crime,Mystery,Thriller"
2669,tt0262560,The Law of Enclosures,2000,6.70,Drama
2670,tt0262676,The Middle Passage,2000,6.10,"Drama,History"
2671,tt0263653,Life with Big Cats,2000,6.90,Documentary
2672,tt0267601,Truth About Demons,2000,5.70,"Fantasy,Horror,Thriller"
2673,tt0270916,The Dilapidated Dwelling,2000,5.80,Documentary
2674,tt0271219,Tadpole,2000,6.20,"Comedy,Drama,Romance"
2675,tt0288144,Offending Angels,2000,4.60,"Comedy,Drama"
2676,tt0296274,The Prince of Light,2000,6.90,"Action,Adventure,Animation"
2677,tt0301249,A Second Chance at Life,2000,5.10,Documentary
2678,tt0035423,Kate & Leopold,2001,6.40,"Comedy,Fantasy,Romance"
2679,tt0118652,The Attic Expeditions,2001,5.10,"Comedy,Horror,Mystery"
2680,tt0119004,Don's Plum,2001,5.90,"Comedy,Drama"
2681,tt0120681,From Hell,2001,6.80,"Horror,Mystery,Thriller"
2682,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,8.80,"Adventure,Drama,Fantasy"
2683,tt0120824,The Shipping News,2001,6.80,Drama
2684,tt0125022,Heartbreakers,2001,6.20,"Comedy,Crime,Romance"
2685,tt0126029,Shrek,2001,7.90,"Adventure,Animation,Comedy"
2686,tt0133152,Planet of the Apes,2001,5.70,"Action,Adventure,Sci-Fi"
2687,tt0139654,Training Day,2001,7.70,"Crime,Drama,Thriller"
2688,tt0141907,Town & Country,2001,4.40,"Comedy,Romance"
2689,tt0146316,Lara Croft: Tomb Raider,2001,5.80,"Action,Adventure,Fantasy"
2690,tt0157583,Enigma,2001,6.40,"Drama,Mystery,Romance"
2691,tt0159273,Behind Enemy Lines,2001,6.40,"Action,Drama,Thriller"
2692,tt0160399,Impostor,2001,6.20,"Drama,Mystery,Sci-Fi"
2693,tt0161083,What's the Worst That Could Happen?,2001,5.50,"Comedy,Crime"
2694,tt0162346,Ghost World,2001,7.40,"Comedy,Drama"
2695,tt0163025,Jurassic Park III,2001,5.90,"Action,Adventure,Sci-Fi"
2696,tt0166158,Daddy and Them,2001,5.70,"Comedy,Drama"
2697,tt0166276,Monkeybone,2001,4.70,"Animation,Comedy,Fantasy"
2698,tt0166924,Mulholland Dr.,2001,8.00,"Drama,Mystery,Thriller"
2699,tt0173840,Final Fantasy: The Spirits Within,2001,6.40,"Action,Adventure,Animation"
2700,tt0178642,The Invisible Circus,2001,5.60,Drama
2701,tt0180679,Escanaba in da Moonlight,2001,6.50,"Comedy,Fantasy"
2702,tt0180734,Hardball,2001,6.40,"Drama,Sport"
2703,tt0181739,Osmosis Jones,2001,6.30,"Action,Adventure,Animation"
2704,tt0183790,A Knight's Tale,2001,6.90,"Action,Adventure,Romance"
2705,tt0184791,O,2001,6.20,"Drama,Romance,Thriller"
2706,tt0186202,Cowboy Up,2001,5.80,"Drama,Romance,Western"
2707,tt0188128,Very Annie Mary,2001,6.70,"Comedy,Musical"
2708,tt0188453,Birthday Girl,2001,6.10,"Comedy,Crime,Thriller"
2709,tt0189192,Just Visiting,2001,5.80,"Comedy,Fantasy,Sci-Fi"
2710,tt0192023,Finder's Fee,2001,6.50,"Drama,Thriller"
2711,tt0192071,Get Over It,2001,5.80,"Comedy,Romance"
2712,tt0192111,Head Over Heels,2001,5.40,"Comedy,Mystery,Romance"
2713,tt0193364,The Order,2001,4.60,"Action,Adventure,Comedy"
2714,tt0196229,Zoolander,2001,6.60,Comedy
2715,tt0198781,"Monsters, Inc.",2001,8.10,"Adventure,Animation,Comedy"
2716,tt0200027,Riding in Cars with Boys,2001,6.50,"Biography,Comedy,Drama"
2717,tt0200422,Lover's Prayer,2001,5.20,"Drama,Romance,War"
2718,tt0201394,The Shrink Is In,2001,5.20,"Comedy,Romance"
2719,tt0201479,Beyond the City Limits,2001,4.20,"Crime,Drama"
2720,tt0201485,The Body,2001,5.40,"Drama,Mystery,Romance"
2721,tt0202470,Rock Star,2001,6.20,"Drama,Music"
2722,tt0203009,Moulin Rouge!,2001,7.60,"Drama,Musical,Romance"
2723,tt0203755,One Night at McCool's,2001,6.10,"Comedy,Crime"
2724,tt0204700,Trouble Every Day,2001,6.00,"Drama,Horror,Thriller"
2725,tt0206113,Madison,2001,6.50,"Drama,Sport"
2726,tt0206275,Save the Last Dance,2001,6.20,"Drama,Music,Romance"
